,Rule,K,Enzyme,EC Numbers,EC_Number_firstdigit,reac_id,reac_name,reac_meta_name,reac_meta_value,reac_meta_name_list,Km,Kcat,Gibbs,SMILES
900,YIL160C,K07513,acetyl-CoA acyltransferase 1 ,2.3.1.16,2,ACACT7p,Acetyl CoA acyltransferase  tetradecanoyl CoA   peroxisomal,3ohdcoa_x,-1,3-Oxohexadecanoyl-CoA,,,-247.15479,CCCCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12
901,YIL160C,K07513,acetyl-CoA acyltransferase 1 ,2.3.1.16,2,ACACT5p,Acetyl CoA C acyltransferase  decanoyl CoA   peroxisomal,3oddcoa_x,-1,3-Oxododecanoyl-CoA,,,-335.8037,CCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12
902,YIL160C,K07513,acetyl-CoA acyltransferase 1 ,2.3.1.16,2,ACACT4p,Acetyl CoA C acetyltransferase  octanoyl CoA   peroxisomal,3odcoa_x,-1,3-Oxodecanoyl-CoA,,,-380.1282,CCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12
903,YIL162W,K01193,beta-fructofuranosidase ,3.2.1.26,3,SUCRe,Sucrose hydrolyzing enxyme  extracellular,sucr_e,-1,Sucrose C12H22O11,43.92,,-148.00539,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
904,YIL162W,K01193,beta-fructofuranosidase ,3.2.1.26,3,SUCRe,Sucrose hydrolyzing enxyme  extracellular,glc__D_e,1,D-Glucose,,,-95.02656,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O
905,YIL162W,K01193,beta-fructofuranosidase ,3.2.1.26,3,SUCRe,Sucrose hydrolyzing enxyme  extracellular,fru_e,1,D-Fructose,,,-95.91656,O=C(CO)[C@@H](O)[C@H](O)[C@H](O)CO
906,YIR027C,K01466,allantoinase ,3.5.2.5,3,ALLTN,Allantoinase,alltt_c,1,Allantoate,,,-95.354225,NC(=O)NC(NC(N)=O)C([O-])=O
907,YIR027C,K01466,allantoinase ,3.5.2.5,3,ALLTN,Allantoinase,alltn_c,-1,Allantoin,,,-54.433277,NC(=O)NC1NC(=O)NC1=O
908,YIR028W,K03457,"nucleobase:cation symporter-1, NCS1 family ",,,ALLTNti,Allantoin irreversible uniport,alltn_e,-1,Allantoin,,,-54.433277,NC(=O)NC1NC(=O)NC1=O
909,YIR028W,K03457,"nucleobase:cation symporter-1, NCS1 family ",,,ALLTNti,Allantoin irreversible uniport,alltn_c,1,Allantoin,,,-54.433277,NC(=O)NC1NC(=O)NC1=O
910,YIR029W,K01477,allantoicase ,3.5.3.4,3,ALLTAHr,Allantoate amidinohydrolase  reversible,urea_c,1,urea,,,-7.3855205,C(=O)(N)N
911,YIR029W,K01477,allantoicase ,3.5.3.4,3,ALLTAHr,Allantoate amidinohydrolase  reversible,urdglyc_c,1,(S)-ureidoglycolate,,,-112.93645,[C@@H](O)(C([O-])=O)NC(N)=O
912,YIR029W,K01477,allantoicase ,3.5.3.4,3,ALLTAHr,Allantoate amidinohydrolase  reversible,alltt_c,-1,Allantoate,,,-95.354225,NC(=O)NC(NC(N)=O)C([O-])=O
913,YIR032C,K01483,ureidoglycolate lyase ,4.3.2.3,4,UGLYCH,Ureidoglycolate hydrolase,urdglyc_c,-1,(S)-ureidoglycolate,,,-112.93645,[C@@H](O)(C([O-])=O)NC(N)=O
914,YIR032C,K01483,ureidoglycolate lyase ,4.3.2.3,4,UGLYCH,Ureidoglycolate hydrolase,nh4_c,2,Ammonium,,,11.853362,[H][N+]([H])([H])[H]
915,YIR032C,K01483,ureidoglycolate lyase ,4.3.2.3,4,UGLYCH,Ureidoglycolate hydrolase,glx_c,1,Glyoxylate,,,-102.04095,[H]C(=O)C([O-])=O
916,YIR034C,K00290,"saccharopine dehydrogenase (NAD+, L-lysine forming) ",1.5.1.7,1,SACCD2,Saccharopine dehydrogenase  NAD  L lysine forming ,saccrp__L_c,-1,L Saccharopine,1.67,,-34.88078,C(CC[NH2+][C@@H](CCC([O-])=O)C([O-])=O)C[C@H]([NH3+])C([O-])=O
917,YIR034C,K00290,"saccharopine dehydrogenase (NAD+, L-lysine forming) ",1.5.1.7,1,SACCD2,Saccharopine dehydrogenase  NAD  L lysine forming ,lys__L_c,1,L-Lysine,1.1,,69.714745,[NH3+]CCCC[C@H]([NH3+])C([O-])=O
918,YIR034C,K00290,"saccharopine dehydrogenase (NAD+, L-lysine forming) ",1.5.1.7,1,SACCD2,Saccharopine dehydrogenase  NAD  L lysine forming ,akg_c,1,2-Oxoglutarate,0.11,,-149.76376,[O-]C(=O)CCC(=O)C([O-])=O
919,YJL005W,K01768,adenylate cyclase ,4.6.1.1,4,ADNCYC,Adenylate cyclase,camp_c,1,CAMP C10H11N5O6P,0.000125,,-36.65874,Nc1ncnc2n(cnc12)[C@@H]1O[C@@H]2COP([O-])(=O)O[C@H]2[C@H]1O
920,YJL060W,K14264,kynurenine aminotransferase ,2.6.1.7,2,FKYNH,N Formyl L kynurenine amidohydrolase,Lkynr_c,1,L Kynurenine C10H12N2O3,,,46.313446,Nc1ccccc1C(=O)C[C@H]([NH3+])C([O-])=O
921,YJL060W,K14264,kynurenine aminotransferase ,2.6.1.7,2,FKYNH,N Formyl L kynurenine amidohydrolase,Lfmkynr_c,-1,L Formylkynurenine C11H12N2O4,,,10.0734415,[NH3+][C@@H](CC(=O)c1ccccc1NC=O)C([O-])=O
922,YJL060W,K14264,kynurenine aminotransferase ,2.6.1.7,2,FKYNH,N Formyl L kynurenine amidohydrolase,for_c,1,Formate,,,-73.93095,[H]C([O-])=O
923,YJL068C,K01070,S-formylglutathione hydrolase ,3.1.2.12,3,SFGTHi,S-Formylglutathione hydralase,Sfglutth_c,-1,S-Formylglutathione,,,-89.11414,[NH3+][C@@H](CCC(=O)N[C@@H](CSC=O)C(=O)NCC([O-])=O)C([O-])=O
924,YJL068C,K01070,S-formylglutathione hydrolase ,3.1.2.12,3,SFGTHi,S-Formylglutathione hydralase,gthrd_c,1,Reduced glutathione,,,-56.924126,[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC([O-])=O)C([O-])=O
925,YJL068C,K01070,S-formylglutathione hydrolase ,3.1.2.12,3,SFGTHi,S-Formylglutathione hydralase,for_c,1,Formate,,,-73.93095,[H]C([O-])=O
926,YJL088W,K00611,ornithine carbamoyltransferase ,2.1.3.3,2,OCBT,Ornithine carbamoyltransferase,orn_c,-1,Ornithine,1.6,,47.5525,[NH3+]CCC[C@H]([NH3+])C([O-])=O
927,YJL088W,K00611,ornithine carbamoyltransferase ,2.1.3.3,2,OCBT,Ornithine carbamoyltransferase,citr__L_c,1,L-Citrulline,,,9.65456,NC(=O)NCCC[C@H]([NH3+])C([O-])=O
928,YJL088W,K00611,ornithine carbamoyltransferase ,2.1.3.3,2,OCBT,Ornithine carbamoyltransferase,cbp_c,-1,Carbamoyl phosphate,0.1,,-275.366,NC(=O)OP([O-])([O-])=O
929,YJL101C,K11204,glutamate--cysteine ligase catalytic subunit ,6.3.2.2,6,GLUCYS,Gamma-glutamylcysteine synthetase,glucys_c,1,Gamma-L-Glutamyl-L-cysteine,,,-57.157494,[NH3+][C@@H](CCC(=O)N[C@@H](CS)C([O-])=O)C([O-])=O
930,YJL101C,K11204,glutamate--cysteine ligase catalytic subunit ,6.3.2.2,6,GLUCYS,Gamma-glutamylcysteine synthetase,glu__L_c,-1,L-Glutamate,1.21,,-82.27311,[NH3+][C@@H](CCC([O-])=O)C([O-])=O
931,YJL101C,K11204,glutamate--cysteine ligase catalytic subunit ,6.3.2.2,6,GLUCYS,Gamma-glutamylcysteine synthetase,cys__L_c,-1,L-Cysteine,0.17,,-9.312156,[NH3+][C@@H](CS)C([O-])=O
932,YJL121C,K01783,ribulose-phosphate 3-epimerase ,5.1.3.1,5,RPE,Ribulose 5-phosphate 3-epimerase,xu5p__D_c,1,D-Xylulose 5-phosphate,15,1300,-302.30817,OCC(=O)[C@@H](O)[C@H](O)COP([O-])([O-])=O
933,YJL121C,K01783,ribulose-phosphate 3-epimerase ,5.1.3.1,5,RPE,Ribulose 5-phosphate 3-epimerase,ru5p__D_c,-1,D-ribulose 5-phosphate,1.95,1300,-302.30817,C([C@H]([C@H](C(CO)=O)O)O)OP([O-])([O-])=O
934,YJL130C,K11541,carbamoyl-phosphate synthase / aspartate carbamoyltransferase ,6.3.5.5 2.1.3.2,6,ASPCT,Aspartate carbamoyltransferase,cbp_c,-1,Carbamoyl phosphate,,,-275.366,NC(=O)OP([O-])([O-])=O
935,YJL130C,K11541,carbamoyl-phosphate synthase / aspartate carbamoyltransferase ,6.3.5.5 2.1.3.2,6,ASPCT,Aspartate carbamoyltransferase,cbasp_c,1,N-Carbamoyl-L-aspartate,,,-143.58151,NC(=O)N[C@@H](CC([O-])=O)C([O-])=O
936,YJL130C,K11541,carbamoyl-phosphate synthase / aspartate carbamoyltransferase ,6.3.5.5 2.1.3.2,6,ASPCT,Aspartate carbamoyltransferase,asp__L_c,-1,L-Aspartate,,,-105.78535,[NH3+][C@@H](CC([O-])=O)C([O-])=O
937,YJL153C,K01858,myo-inositol-1-phosphate synthase ,5.5.1.4,5,MI1PS,Myo Inositol 1 phosphate synthase,mi1p__D_c,1,1D-myo-Inositol 1-phosphate,,,-320.7259,O[C@H]1[C@H](O)[C@@H](O)[C@H](OP([O-])([O-])=O)[C@H](O)[C@@H]1O
938,YJL153C,K01858,myo-inositol-1-phosphate synthase ,5.5.1.4,5,MI1PS,Myo Inositol 1 phosphate synthase,g6p_c,-1,D-Glucose 6-phosphate,1.54,,-319.04593,OC1O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@H](O)[C@H]1O
939,YJL155C,K19029,"6-phosphofructo-2-kinase / fructose-2,6-biphosphatase 2 ",2.7.1.105 3.1.3.46,2,FBP26,Fructose 2 6 bisphosphate 2 phosphatase,f6p_c,1,D-Fructose 6-phosphate,0.33,,-317.66592,OC[C@@]1(O)O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@@H]1O
940,YJL155C,K19029,"6-phosphofructo-2-kinase / fructose-2,6-biphosphatase 2 ",2.7.1.105 3.1.3.46,2,FBP26,Fructose 2 6 bisphosphate 2 phosphatase,f26bp_c,-1,D Fructose 2 6 bisphosphate C6H10O12P2,,,-546.4518,OC[C@@]1(OP([O-])([O-])=O)O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@@H]1O
941,YJL167W,K00787,farnesyl diphosphate synthase ,2.5.1.1 2.5.1.10,2,DMATT,Dimethylallyltranstransferase,ipdp_c,-1,Isopentenyl diphosphate,0.0013,,-350.20844,CC(=C)CCOP([O-])(=O)OP([O-])([O-])=O
942,YJL167W,K00787,farnesyl diphosphate synthase ,2.5.1.1 2.5.1.10,2,GRTT,Geranyltranstransferase,ipdp_c,-1,Isopentenyl diphosphate,0.0013,,-350.20844,CC(=C)CCOP([O-])(=O)OP([O-])([O-])=O
943,YJL167W,K00787,farnesyl diphosphate synthase ,2.5.1.1 2.5.1.10,2,DMATT,Dimethylallyltranstransferase,grdp_c,1,Geranyl diphosphate,0.0009,,-239.2895,CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O
944,YJL167W,K00787,farnesyl diphosphate synthase ,2.5.1.1 2.5.1.10,2,GRTT,Geranyltranstransferase,grdp_c,-1,Geranyl diphosphate,0.0009,,-239.2895,CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O
945,YJL167W,K00787,farnesyl diphosphate synthase ,2.5.1.1 2.5.1.10,2,GRTT,Geranyltranstransferase,frdp_c,1,Farnesyl diphosphate,,,-129.03052,CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O
946,YJL167W,K00787,farnesyl diphosphate synthase ,2.5.1.1 2.5.1.10,2,DMATT,Dimethylallyltranstransferase,dmpp_c,-1,Dimethylallyl diphosphate,,,-349.54843,CC(C)=CCOP([O-])(=O)OP([O-])([O-])=O
947,YJL196C,K10245,fatty acid elongase 2 ,2.3.1.199,2,FAS141,Fatty acid synthase  n C141 ,ttdcea_c,1,Tetradecenoate (n-C14:1),,,210.85597,C=CCCCCCCCCCCCC([O-])=O
948,YJL196C,K10245,fatty acid elongase 2 ,2.3.1.199,2,FAS161,Fatty acid synthase  n C161 ,ttdca_c,-1,etradecanoate (n-C14:0),,,209.69821,CCCCCCCCCCCCCC([O-])=O
949,YJL196C,K10245,fatty acid elongase 2 ,2.3.1.199,2,FAS181,Fatty acid synthase  n C181 ,ocdcea_c,1,Octadecenoate (n-C18:1),,,300.16492,CCCCCCCC/C=C\CCCCCCCC(=O)[O-]
950,YJL196C,K10245,fatty acid elongase 2 ,2.3.1.199,2,FAS141,Fatty acid synthase  n C141 ,malcoa_c,-1,Malonyl CoA C24H33N7O19P3S,0.13,,-597.77356,CC(C)(COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC([O-])=O
951,YJL196C,K10245,fatty acid elongase 2 ,2.3.1.199,2,FAS161,Fatty acid synthase  n C161 ,malcoa_c,-1,Malonyl CoA C24H33N7O19P3S,0.13,,-597.77356,CC(C)(COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC([O-])=O
952,YJL196C,K10245,fatty acid elongase 2 ,2.3.1.199,2,FAS181,Fatty acid synthase  n C181 ,malcoa_c,-1,Malonyl CoA C24H33N7O19P3S,0.13,,-597.77356,CC(C)(COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC([O-])=O
953,YJL196C,K10245,fatty acid elongase 2 ,2.3.1.199,2,FAS161,Fatty acid synthase  n C161 ,hdcea_c,1,Hexadecenoate (n-C16:1),,,254.2904,CCCCCC/C=C\CCCCCCCC(=O)[O-]
954,YJL196C,K10245,fatty acid elongase 2 ,2.3.1.199,2,FAS181,Fatty acid synthase  n C181 ,hdca_c,-1,Hexadecanoate (n-C16:0),,,256.09268,CCCCCCCCCCCCCCCC([O-])=O
955,YJL196C,K10245,fatty acid elongase 2 ,2.3.1.199,2,FAS141,Fatty acid synthase  n C141 ,ddca_c,-1,Dodecanoate (n-C12:0),,,165.37372,CCCCCCCCCCCC([O-])=O
956,YJL212C,,,,,GTHRDt2,Glutathione transport,gthrd_e,-1,Reduced glutathione,,,-56.924126,[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC([O-])=O)C([O-])=O
957,YJL212C,,,,,GTHRDt2,Glutathione transport,gthrd_c,1,Reduced glutathione,,,-56.924126,[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC([O-])=O)C([O-])=O
958,YJL221C,K01182,"oligo-1,6-glucosidase ",3.2.1.10,3,DGGH,Alpha D glucoside glucohydrase,glc__D_c,1,D-Glucose,,,-95.02656,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O
959,YJL221C,K01182,"oligo-1,6-glucosidase ",3.2.1.10,3,DGGH,Alpha D glucoside glucohydrase,gal_c,1,D-Galactose,,,-95.02656,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
960,YJL221C,K01182,"oligo-1,6-glucosidase ",3.2.1.10,3,DGGH,Alpha D glucoside glucohydrase,6dg_c,-1,manninotriose,,,-150.79538,OC[C@H]1O[C@H](OC[C@H]2OC(O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O
961,YJR001W,K15015,solute carrier family 32 (vesicular inhibitory amino acid transporter) ,,,LEUt6,L leucine transport in via proton antiport  vacuolar ,leu__L_v,1,L-Leucine,,,49.32457,CC(C)C[C@H]([NH3+])C([O-])=O
962,YJR001W,K15015,solute carrier family 32 (vesicular inhibitory amino acid transporter) ,,,LEUt6,L leucine transport in via proton antiport  vacuolar ,leu__L_c,-1,L-Leucine,,,49.32457,CC(C)C[C@H]([NH3+])C([O-])=O
963,YJR001W,K15015,solute carrier family 32 (vesicular inhibitory amino acid transporter) ,,,ILEt6,L isoleucine transport in via proton antiport  vacuolar ,ile__L_v,1,L-Isoleucine,,,51.324574,CC[C@H](C)[C@H]([NH3+])C([O-])=O
964,YJR001W,K15015,solute carrier family 32 (vesicular inhibitory amino acid transporter) ,,,ILEt6,L isoleucine transport in via proton antiport  vacuolar ,ile__L_c,-1,L-Isoleucine,,,51.324574,CC[C@H](C)[C@H]([NH3+])C([O-])=O
965,YJR001W,K15015,solute carrier family 32 (vesicular inhibitory amino acid transporter) ,,,GLNt6,L glutamine transport in via proton antiport  vacuolar ,gln__L_v,1,L-Glutamine,,,-23.488802,NC(=O)CC[C@H]([NH3+])C([O-])=O
966,YJR001W,K15015,solute carrier family 32 (vesicular inhibitory amino acid transporter) ,,,GLNt6,L glutamine transport in via proton antiport  vacuolar ,gln__L_c,-1,L-Glutamine,,,-23.488802,NC(=O)CC[C@H]([NH3+])C([O-])=O
967,YJR001W,K15015,solute carrier family 32 (vesicular inhibitory amino acid transporter) ,,,ASNt6,L asparagine transport in via proton antiport  vacuolar ,asn__L_v,1,L-Asparagine,,,-43.53103,NC(=O)C[C@H]([NH3+])C([O-])=O
968,YJR001W,K15015,solute carrier family 32 (vesicular inhibitory amino acid transporter) ,,,ASNt6,L asparagine transport in via proton antiport  vacuolar ,asn__L_c,-1,L-Asparagine,,,-43.53103,NC(=O)C[C@H]([NH3+])C([O-])=O
969,YJR010W,K00958,sulfate adenylyltransferase ,2.7.7.4,2,SADT,Sulfate adenylyltransferase,so4_c,-1,Sulfate,0.65,,-179.24825,[O-]S([O-])(=O)=O
970,YJR010W,K00958,sulfate adenylyltransferase ,2.7.7.4,2,SADT,Sulfate adenylyltransferase,aps_c,1,Adenosine 5'-phosphosulfate,,,-279.50378,Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OS([O-])(=O)=O)[C@@H](O)[C@H]1O
971,YJR016C,K01687,dihydroxy-acid dehydratase ,4.2.1.9,4,DHAD2m,Dihydroxy acid dehydratase  2 3 dihydroxy 3 methylpentanoate   mitochondrial,3mop_m,1,(S)-3-Methyl-2-oxopentanoate,,,-17.51197,CC[C@H](C)C(=O)C([O-])=O
972,YJR016C,K01687,dihydroxy-acid dehydratase ,4.2.1.9,4,DHAD1m,Dihydroxy acid dehydratase  2 3 dihydroxy 3 methylbutanoate   mitochondrial,3mob_m,1,3-Methyl-2-oxobutanoate,,,-39.67422,CC(C)C(=O)C([O-])=O
973,YJR016C,K01687,dihydroxy-acid dehydratase ,4.2.1.9,4,DHAD2m,Dihydroxy acid dehydratase  2 3 dihydroxy 3 methylpentanoate   mitochondrial,23dhmp_m,-1,"(R)-2,3-Dihydroxy-3-methylpentanoate",,,-46.909744,CC[C@@](C)(O)[C@@H](O)C(=O)[O-]
974,YJR016C,K01687,dihydroxy-acid dehydratase ,4.2.1.9,4,DHAD1m,Dihydroxy acid dehydratase  2 3 dihydroxy 3 methylbutanoate   mitochondrial,23dhmb_m,-1,"(R)-2,3-Dihydroxy-3-methylbutanoate",,,-69.071976,CC(C)(O)[C@@H](O)C(=O)[O-]
975,YJR019C,K01068,acyl-coenzyme A thioesterase 1/2/4 ,3.1.2.2,3,PTE7x,Peroxisomal acyl CoA thioesterase,ttdca_x,1,etradecanoate (n-C14:0),,,209.69821,CCCCCCCCCCCCCC([O-])=O
976,YJR019C,K01068,acyl-coenzyme A thioesterase 1/2/4 ,3.1.2.2,3,PTE12x,Peroxisomal acyl CoA thioesterase,ttccoa_x,-1,lignoceroyl-CoA,,,-19.294575,CCCCCCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
977,YJR019C,K01068,acyl-coenzyme A thioesterase 1/2/4 ,3.1.2.2,3,PTE12x,Peroxisomal acyl CoA thioesterase,ttc_x,1,lignocerate,,,431.32062,CCCCCCCCCCCCCCCCCCCCCCCC([O-])=O
978,YJR019C,K01068,acyl-coenzyme A thioesterase 1/2/4 ,3.1.2.2,3,PTE7x,Peroxisomal acyl CoA thioesterase,tdcoa_x,-1,myristoyl-CoA,,,-240.91699,CCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
979,YJR019C,K01068,acyl-coenzyme A thioesterase 1/2/4 ,3.1.2.2,3,PTE8x,Peroxisomal acyl CoA thioesterase,stcoa_x,-1,stearoyl-CoA,,,-152.26799,CCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC([C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@@H]1([C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))=O
980,YJR019C,K01068,acyl-coenzyme A thioesterase 1/2/4 ,3.1.2.2,3,PTE2x,Peroxisomal acyl CoA thioesterase,pmtcoa_x,-1,Palmitoyl-CoA (n-C16:0CoA),,,-196.59253,CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12
981,YJR019C,K01068,acyl-coenzyme A thioesterase 1/2/4 ,3.1.2.2,3,PTE9x,Peroxisomal acyl CoA thioesterase,octa_x,1,Octanoate (n-C8:0),,,76.72475,CCCCCCCC([O-])=O
982,YJR019C,K01068,acyl-coenzyme A thioesterase 1/2/4 ,3.1.2.2,3,PTE8x,Peroxisomal acyl CoA thioesterase,ocdca_x,1,Octadecanoate (n-C18:0),,,298.3472,CCCCCCCCCCCCCCCCCC([O-])=O
983,YJR019C,K01068,acyl-coenzyme A thioesterase 1/2/4 ,3.1.2.2,3,PTE9x,Peroxisomal acyl CoA thioesterase,occoa_x,-1,Octanoyl-CoA (n-C8:0CoA),,,-373.89047,CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12
984,YJR019C,K01068,acyl-coenzyme A thioesterase 1/2/4 ,3.1.2.2,3,PTE2x,Peroxisomal acyl CoA thioesterase,hdca_x,1,Hexadecanoate (n-C16:0),,,256.09268,CCCCCCCCCCCCCCCC([O-])=O
985,YJR019C,K01068,acyl-coenzyme A thioesterase 1/2/4 ,3.1.2.2,3,PTE11x,Peroxisomal acyl CoA thioesterase,ddcacoa_x,-1,Dodecanoyl-CoA (n-C12:0CoA),,,-285.24146,CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12
986,YJR019C,K01068,acyl-coenzyme A thioesterase 1/2/4 ,3.1.2.2,3,PTE11x,Peroxisomal acyl CoA thioesterase,ddca_x,1,Dodecanoate (n-C12:0),,,165.37372,CCCCCCCCCCCC([O-])=O
987,YJR019C,K01068,acyl-coenzyme A thioesterase 1/2/4 ,3.1.2.2,3,PTE10x,Peroxisomal acyl CoA thioesterase,dcacoa_x,-1,Decanoyl-CoA (n-C10:0CoA),,,NA,CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
988,YJR019C,K01068,acyl-coenzyme A thioesterase 1/2/4 ,3.1.2.2,3,PTE10x,Peroxisomal acyl CoA thioesterase,dca_x,1,Decanoate (n-C10:0),,,121.04923,CCCCCCCCCC(=O)[O-]
989,YJR019C,K01068,acyl-coenzyme A thioesterase 1/2/4 ,3.1.2.2,3,PTE10x,Peroxisomal acyl CoA thioesterase,coa_x,1,Coenzyme A,,,-493.56613,CC(C)(COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12)[C@@H](O)C(=O)NCCC(=O)NCCS
990,YJR019C,K01068,acyl-coenzyme A thioesterase 1/2/4 ,3.1.2.2,3,PTE11x,Peroxisomal acyl CoA thioesterase,coa_x,1,Coenzyme A,,,-493.56613,CC(C)(COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12)[C@@H](O)C(=O)NCCC(=O)NCCS
991,YJR019C,K01068,acyl-coenzyme A thioesterase 1/2/4 ,3.1.2.2,3,PTE12x,Peroxisomal acyl CoA thioesterase,coa_x,1,Coenzyme A,,,-493.56613,CC(C)(COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12)[C@@H](O)C(=O)NCCC(=O)NCCS
992,YJR019C,K01068,acyl-coenzyme A thioesterase 1/2/4 ,3.1.2.2,3,PTE2x,Peroxisomal acyl CoA thioesterase,coa_x,1,Coenzyme A,,,-493.56613,CC(C)(COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12)[C@@H](O)C(=O)NCCC(=O)NCCS
993,YJR019C,K01068,acyl-coenzyme A thioesterase 1/2/4 ,3.1.2.2,3,PTE7x,Peroxisomal acyl CoA thioesterase,coa_x,1,Coenzyme A,,,-493.56613,CC(C)(COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12)[C@@H](O)C(=O)NCCC(=O)NCCS
994,YJR019C,K01068,acyl-coenzyme A thioesterase 1/2/4 ,3.1.2.2,3,PTE8x,Peroxisomal acyl CoA thioesterase,coa_x,1,Coenzyme A,,,-493.56613,CC(C)(COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12)[C@@H](O)C(=O)NCCC(=O)NCCS
