Unnamed: 0,Rule,K,Enzyme,EC Numbers,EC_Number_firstdigit,reac_id,reac_name,reac_meta_name,reac_meta_value,reac_meta_name_list,Km,Kcat,Gibbs,SMILES
1649,YJR016C,K01687,dihydroxy-acid dehydratase ,4.2.1.9,4,DHAD2m,Dihydroxy acid dehydratase  2 3 dihydroxy 3 methylpentanoate   mitochondrial,3mop_m,1,(S)-3-Methyl-2-oxopentanoate,,,-17.51197,CC[C@H](C)C(=O)C([O-])=O
1652,YJR025C,K00452,"3-hydroxyanthranilate 3,4-dioxygenase ",1.13.11.6,1,3HAO,3 hydroxyanthranilate 3 4 dioxygenase,3hanthrn_c,-1,3 Hydroxyanthranilate C7H7NO3,0.0192,,-27.155338,Nc1c(O)cccc1C([O-])=O
1653,YJR025C,K00452,"3-hydroxyanthranilate 3,4-dioxygenase ",1.13.11.6,1,3HAO,3 hydroxyanthranilate 3 4 dioxygenase,cmusa_c,1,2 Amino 3 carboxymucote semialdehyde C7H6NO5,,,-96.92264,[NH3+]C(C([O-])=O)=C(C=CC=O)C([O-])=O
1658,YJR051W,K18561,FAD-dependent fumarate reductase ,1.3.8.-,1,FRDm,Fumarate reductase,fad_m,1,Flavin adenine dinucleotide oxidized,,,-327.42395,Cc1cc2nc3c(nc(=O)[n-]c3=O)n(C[C@H](O)[C@H](O)[C@H](O)COP([O-])(=O)OP([O-])(=O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n3cnc4c(N)ncnc34)c2cc1C
1659,YJR051W,K18561,FAD-dependent fumarate reductase ,1.3.8.-,1,FRDm,Fumarate reductase,fadh2_m,-1,Flavin adenine dinucleotide reduced,,,-287.55032,Cc1cc2Nc3c([nH]c(=O)[nH]c3=O)N(C[C@H](O)[C@H](O)[C@H](O)COP([O-])(=O)OP([O-])(=O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n3cnc4c(N)ncnc34)c2cc1C
1660,YJR051W,K18561,FAD-dependent fumarate reductase ,1.3.8.-,1,FRDm,Fumarate reductase,fum_m,-1,Fumarate,,,-124.406006,[O-]C(=O)C=CC([O-])=O
1661,YJR051W,K18561,FAD-dependent fumarate reductase ,1.3.8.-,1,FRDm,Fumarate reductase,succ_m,1,Succinate,,,"	-125.16375",C(C([O-])=O)CC([O-])=O
1664,YJR057W,K00943,dTMP kinase ,2.7.4.9,2,DTMPK,DTMP kinase,dtdp_c,1,DTDP C10H13N2O11P2,,,-445.85397,Cc1cn([C@H]2C[C@H](O)[C@@H](COP([O-])(=O)OP([O-])([O-])=O)O2)c(=O)[nH]c1=O
1665,YJR057W,K00943,dTMP kinase ,2.7.4.9,2,DTMPK,DTMP kinase,dtmp_c,-1,DTMP C10H13N2O8P,,,-236.29369,Cc1cn([C@H]2C[C@H](O)[C@@H](COP([O-])([O-])=O)O2)c(=O)[nH]c1=O
1667,YJR073C,K00551,phosphatidylethanolamine/phosphatidyl-N-methylethanolamine N-methyltransferase ,2.1.1.17 2.1.1.71,2,MFAPS_SC,Methylene fatty acyl phospholipid synthase  yeast specific,ahcys_c,1,S-Adenosyl-L-homocysteine,,,84.0534,Nc1ncnc2n(cnc12)[C@@H]1O[C@H](CSCC[C@H]([NH3+])C([O-])=O)[C@@H](O)[C@H]1O
1668,YJR073C,K00551,phosphatidylethanolamine/phosphatidyl-N-methylethanolamine N-methyltransferase ,2.1.1.17 2.1.1.71,2,MFAPS_SC,Methylene fatty acyl phospholipid synthase  yeast specific,amet_c,-1,S-Adenosyl-L-methionine,,,124.03472,C[S+](CC[C@H]([NH3+])C([O-])=O)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12
1670,YJR073C,K00551,phosphatidylethanolamine/phosphatidyl-N-methylethanolamine N-methyltransferase ,2.1.1.17 2.1.1.71,2,MFAPS_SC,Methylene fatty acyl phospholipid synthase  yeast specific,ptd2meeta_SC_c,0.01,"	Phosphatidyl N dimethylethanolamine",,,NA,NA
1671,YJR073C,K00551,phosphatidylethanolamine/phosphatidyl-N-methylethanolamine N-methyltransferase ,2.1.1.17 2.1.1.71,2,MFAPS_SC,Methylene fatty acyl phospholipid synthase  yeast specific,ptdmeeta_SC_c,-0.01,Phosphatidyl N methylethanolamine,,,NA,NA
1676,YJR105W,K00856,adenosine kinase ,2.7.1.20,2,ADNK1,Adenosine kinase,adn_c,-1,Adenosine,0.00325,25.5,87.03457,Nc1ncnc2n(cnc12)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
1683,YJR130C,K01739,cystathionine gamma-synthase ,2.5.1.48,2,METB1,Metb1 (rev),ac_c,1,Acetate,,,-57.768696,CC([O-])=O
1684,YJR130C,K01739,cystathionine gamma-synthase ,2.5.1.48,2,METB1,Metb1 (rev),achms_c,-1,O Acetyl L homoserine C6H11NO4,,,-46.997684,CC(=O)OCC[C@H]([NH3+])C([O-])=O
1685,YJR130C,K01739,cystathionine gamma-synthase ,2.5.1.48,2,METB1,Metb1 (rev),cys__L_c,-1,L-Cysteine,,,-9.312156,[NH3+][C@@H](CS)C([O-])=O
1686,YJR130C,K01739,cystathionine gamma-synthase ,2.5.1.48,2,METB1,Metb1 (rev),cyst__L_c,1,L-Cystathionine,,,-11.114318,[NH3+][C@@H](CCSC[C@H]([NH3+])C([O-])=O)C([O-])=O
1690,YJR139C,K00003,homoserine dehydrogenase ,1.1.1.3,1,HSDxi,Homoserine dehydrogenase  NADH   irreversible,aspsa_c,-1,L-Aspartate 4-semialdehyde,0.22,,-41.152164,[H]C(=O)C[C@H]([NH3+])C([O-])=O
1692,YJR139C,K00003,homoserine dehydrogenase ,1.1.1.3,1,HSDxi,Homoserine dehydrogenase  NADH   irreversible,hom__L_c,1,L-Homoserine,,,-30.089912,[NH3+][C@@H](CCO)C([O-])=O
1695,YJR139C,K00003,homoserine dehydrogenase ,1.1.1.3,1,HSDy,Homoserine dehydrogenase (NADPH),aspsa_c,1,L-Aspartate 4-semialdehyde,0.22,,-41.152164,[H]C(=O)C[C@H]([NH3+])C([O-])=O
1697,YJR139C,K00003,homoserine dehydrogenase ,1.1.1.3,1,HSDy,Homoserine dehydrogenase (NADPH),hom__L_c,-1,L-Homoserine,,,-30.089912,[NH3+][C@@H](CCO)C([O-])=O
1701,YJR148W,K00826,branched-chain amino acid aminotransferase ,2.6.1.42,2,LEUTA,Leucine transaminase,4mop_c,1,4-Methyl-2-oxopentanoate,,,-17.51197,CC(C)CC(=O)C([O-])=O
1702,YJR148W,K00826,branched-chain amino acid aminotransferase ,2.6.1.42,2,LEUTA,Leucine transaminase,akg_c,-1,2-Oxoglutarate,,,-149.76376,[O-]C(=O)CCC(=O)C([O-])=O
1703,YJR148W,K00826,branched-chain amino acid aminotransferase ,2.6.1.42,2,LEUTA,Leucine transaminase,glu__L_c,1,L-Glutamate,,,-82.27311,[NH3+][C@@H](CCC([O-])=O)C([O-])=O
1704,YJR148W,K00826,branched-chain amino acid aminotransferase ,2.6.1.42,2,LEUTA,Leucine transaminase,leu__L_c,-1,L-Leucine,,,49.32457,CC(C)C[C@H]([NH3+])C([O-])=O
1705,YJR148W,K00826,branched-chain amino acid aminotransferase ,2.6.1.42,2,ILETA,Isoleucine transaminase,3mop_c,1,(S)-3-Methyl-2-oxopentanoate,,,-17.51197,CC[C@H](C)C(=O)C([O-])=O
1706,YJR148W,K00826,branched-chain amino acid aminotransferase ,2.6.1.42,2,ILETA,Isoleucine transaminase,akg_c,-1,2-Oxoglutarate,,,-149.76376,[O-]C(=O)CCC(=O)C([O-])=O
1707,YJR148W,K00826,branched-chain amino acid aminotransferase ,2.6.1.42,2,ILETA,Isoleucine transaminase,glu__L_c,1,L-Glutamate,,,-82.27311,[NH3+][C@@H](CCC([O-])=O)C([O-])=O
1708,YJR148W,K00826,branched-chain amino acid aminotransferase ,2.6.1.42,2,ILETA,Isoleucine transaminase,ile__L_c,-1,L-Isoleucine,,,51.324574,CC[C@H](C)[C@H]([NH3+])C([O-])=O
1709,YJR148W,K00826,branched-chain amino acid aminotransferase ,2.6.1.42,2,OMCDC,2-Oxo-4-methyl-3-carboxypentanoate decarboxylation,3c4mop_c,-1,3-Carboxy-4-methyl-2-oxopentanoate,,,-108.359276,CC(C)[C@H](C([O-])=O)C(=O)C([O-])=O
1710,YJR148W,K00826,branched-chain amino acid aminotransferase ,2.6.1.42,2,OMCDC,2-Oxo-4-methyl-3-carboxypentanoate decarboxylation,4mop_c,1,4-Methyl-2-oxopentanoate,,,-17.51197,CC(C)CC(=O)C([O-])=O
1713,YJR152W,K08192,"MFS transporter, ACS family, allantoate permease ",,,ALLTTti,Allantoate irreversible uniport,alltt_c,1,Allantoate,,,-95.354225,NC(=O)NC(NC(N)=O)C([O-])=O
1714,YJR152W,K08192,"MFS transporter, ACS family, allantoate permease ",,,ALLTTti,Allantoate irreversible uniport,alltt_e,-1,Allantoate,,,-95.354225,NC(=O)NC(NC(N)=O)C([O-])=O
1715,YJR153W,K01184,polygalacturonase ,3.2.1.15,3,EPGALURSe,Endopolygalacturonase  extracellular ,galur_e,1,D-Galacturote,,,-167.05196,OC1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)C([O-])=O
1717,YJR153W,K01184,polygalacturonase ,3.2.1.15,3,EPGALURSe,Endopolygalacturonase  extracellular ,pectin_e,-1,pectin,,,NA,NA
1722,YKL001C,K00860,adenylylsulfate kinase ,2.7.1.25,2,ADSK,Adenylyl-sulfate kinase,aps_c,-1,Adenosine 5'-phosphosulfate,,,-279.50378,Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OS([O-])(=O)=O)[C@@H](O)[C@H]1O
1725,YKL001C,K00860,adenylylsulfate kinase ,2.7.1.25,2,ADSK,Adenylyl-sulfate kinase,paps_c,1,3'-Phosphoadenylyl sulfate,,,-506.01962,Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OS([O-])(=O)=O)[C@@H](OP([O-])([O-])=O)[C@H]1O
1726,YKL004W,K22723,inositol phosphorylceramide synthase catalytic subunit ,2.7.1.227,2,IPCS124_SC,Inositol phosphorylceramide synthase  ceramide 1  24C   yeast specific,12dgr_SC_c,0.01,1 2 Diacylglycerol  yeast specific C3540H6644O500,,,NA,NA
1727,YKL004W,K22723,inositol phosphorylceramide synthase catalytic subunit ,2.7.1.227,2,IPCS124_SC,Inositol phosphorylceramide synthase  ceramide 1  24C   yeast specific,cer1_24_c,-1,Ceramide 1  Sphinganinen C240  C42H85NO3,,,820.64526,CCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)CCCCCCCCCCCCCCC
1728,YKL004W,K22723,inositol phosphorylceramide synthase catalytic subunit ,2.7.1.227,2,IPCS124_SC,Inositol phosphorylceramide synthase  ceramide 1  24C   yeast specific,ipc124_SC_c,0.01,Inositol phosphorylceramide  ceramide 1  24C   yeast specific C4800H9500N100O1100P100,,,NA,NA
1729,YKL004W,K22723,inositol phosphorylceramide synthase catalytic subunit ,2.7.1.227,2,IPCS124_SC,Inositol phosphorylceramide synthase  ceramide 1  24C   yeast specific,ptd1ino_SC_c,-0.01,Phosphatidyl 1D myo inositol  yeast specific C4140H7644O1300P100,0.555,,NA,NA
1730,YKL004W,K22723,inositol phosphorylceramide synthase catalytic subunit ,2.7.1.227,2,IPCS126_SC,Inositol phosphorylceramide synthase  ceramide 1  26C   yeast specific,12dgr_SC_c,0.01,1 2 Diacylglycerol  yeast specific C3540H6644O500,,,NA,NA
1731,YKL004W,K22723,inositol phosphorylceramide synthase catalytic subunit ,2.7.1.227,2,IPCS126_SC,Inositol phosphorylceramide synthase  ceramide 1  26C   yeast specific,cer1_26_c,-1,Ceramide 1  Sphinganinen C260  C44H89NO3,,,864.96967,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)CCCCCCCCCCCCCCC
1732,YKL004W,K22723,inositol phosphorylceramide synthase catalytic subunit ,2.7.1.227,2,IPCS126_SC,Inositol phosphorylceramide synthase  ceramide 1  26C   yeast specific,ipc126_SC_c,0.01,Inositol phosphorylceramide  ceramide 1  26C   yeast specific C5000H9900N100O1100P100,,,NA,NA
1733,YKL004W,K22723,inositol phosphorylceramide synthase catalytic subunit ,2.7.1.227,2,IPCS126_SC,Inositol phosphorylceramide synthase  ceramide 1  26C   yeast specific,ptd1ino_SC_c,-0.01,Phosphatidyl 1D myo inositol  yeast specific C4140H7644O1300P100,0.555,,NA,NA
1734,YKL004W,K22723,inositol phosphorylceramide synthase catalytic subunit ,2.7.1.227,2,IPCS224_SC,Inositol phosphorylceramide synthase  ceramide 2  24C   yeast specific,12dgr_SC_c,0.01,1 2 Diacylglycerol  yeast specific C3540H6644O500,,,NA,NA
1735,YKL004W,K22723,inositol phosphorylceramide synthase catalytic subunit ,2.7.1.227,2,IPCS224_SC,Inositol phosphorylceramide synthase  ceramide 2  24C   yeast specific,cer2_24_c,-1,Ceramide 2  Phytosphingosinen C240  C42H85NO4,,,782.6053,CCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@@H]([C@H](O)CCCCCCCCCCCCCC)O
1736,YKL004W,K22723,inositol phosphorylceramide synthase catalytic subunit ,2.7.1.227,2,IPCS224_SC,Inositol phosphorylceramide synthase  ceramide 2  24C   yeast specific,ipc224_SC_c,0.01,Inositol phosphorylceramide  ceramide 2  24C   yeast specific C4800H9500N100O1200P100,,,NA,NA
1737,YKL004W,K22723,inositol phosphorylceramide synthase catalytic subunit ,2.7.1.227,2,IPCS224_SC,Inositol phosphorylceramide synthase  ceramide 2  24C   yeast specific,ptd1ino_SC_c,-0.01,Phosphatidyl 1D myo inositol  yeast specific C4140H7644O1300P100,0.555,,NA,NA
1738,YKL004W,K22723,inositol phosphorylceramide synthase catalytic subunit ,2.7.1.227,2,IPCS226_SC,Inositol phosphoryceramide synthase  ceramide 2  26C   yeast specific,12dgr_SC_c,0.01,1 2 Diacylglycerol  yeast specific C3540H6644O500,,,NA,NA
1739,YKL004W,K22723,inositol phosphorylceramide synthase catalytic subunit ,2.7.1.227,2,IPCS226_SC,Inositol phosphoryceramide synthase  ceramide 2  26C   yeast specific,cer2_26_c,-1,Ceramide 2  Phytosphingosinen C260  C44H89NO4,,,826.9297,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@@H]([C@H](O)CCCCCCCCCCCCCC)O
1740,YKL004W,K22723,inositol phosphorylceramide synthase catalytic subunit ,2.7.1.227,2,IPCS226_SC,Inositol phosphoryceramide synthase  ceramide 2  26C   yeast specific,ipc226_SC_c,0.01,Inositol phosphorylceramide  ceramide 2  26C   yeast specific C5000H9900N100O1200P100,,,NA,NA
1741,YKL004W,K22723,inositol phosphorylceramide synthase catalytic subunit ,2.7.1.227,2,IPCS226_SC,Inositol phosphoryceramide synthase  ceramide 2  26C   yeast specific,ptd1ino_SC_c,-0.01,Phosphatidyl 1D myo inositol  yeast specific C4140H7644O1300P100,0.555,,NA,NA
1742,YKL004W,K22723,inositol phosphorylceramide synthase catalytic subunit ,2.7.1.227,2,IPCS324_SC,Inositol phosphorylceramide synthase  ceramide 3  24C   yeast specific,12dgr_SC_c,0.01,1 2 Diacylglycerol  yeast specific C3540H6644O500,,,NA,NA
1743,YKL004W,K22723,inositol phosphorylceramide synthase catalytic subunit ,2.7.1.227,2,IPCS324_SC,Inositol phosphorylceramide synthase  ceramide 3  24C   yeast specific,cer3_24_c,-1,Ceramide 3  Phytosphingosinen C240OH  C42H85NO5,,,NA,NA
1744,YKL004W,K22723,inositol phosphorylceramide synthase catalytic subunit ,2.7.1.227,2,IPCS324_SC,Inositol phosphorylceramide synthase  ceramide 3  24C   yeast specific,ipc324_SC_c,0.01,Inositol phosphorylceramide  ceramide 3  24C   yeast specific C4800H9500N100O1300P100,,,NA,NA
1745,YKL004W,K22723,inositol phosphorylceramide synthase catalytic subunit ,2.7.1.227,2,IPCS324_SC,Inositol phosphorylceramide synthase  ceramide 3  24C   yeast specific,ptd1ino_SC_c,-0.01,Phosphatidyl 1D myo inositol  yeast specific C4140H7644O1300P100,0.555,,NA,NA
1746,YKL004W,K22723,inositol phosphorylceramide synthase catalytic subunit ,2.7.1.227,2,IPCS326_SC,Inositol phosphorylceramide synthase  ceramide 3  26C   yeast specific,12dgr_SC_c,0.01,1 2 Diacylglycerol  yeast specific C3540H6644O500,,,NA,NA
1747,YKL004W,K22723,inositol phosphorylceramide synthase catalytic subunit ,2.7.1.227,2,IPCS326_SC,Inositol phosphorylceramide synthase  ceramide 3  26C   yeast specific,cer3_26_c,-1,Ceramide 3  Phytosphingosinen C260OH  C44H89NO5,,,NA,NA
1748,YKL004W,K22723,inositol phosphorylceramide synthase catalytic subunit ,2.7.1.227,2,IPCS326_SC,Inositol phosphorylceramide synthase  ceramide 3  26C   yeast specific,ipc326_SC_c,0.01,Inositol phosphorylceramide  ceramide 3  26C   yeast specific C5000H9900N100O1300P100,,,NA,NA
1749,YKL004W,K22723,inositol phosphorylceramide synthase catalytic subunit ,2.7.1.227,2,IPCS326_SC,Inositol phosphorylceramide synthase  ceramide 3  26C   yeast specific,ptd1ino_SC_c,-0.01,Phosphatidyl 1D myo inositol  yeast specific C4140H7644O1300P100,0.555,,NA,NA
1754,YKL029C,K00027,malate dehydrogenase (oxaloacetate-decarboxylating) ,1.1.1.38,1,ME1m,Malic enzyme  NAD   mitochondrial,co2_m,1,CO2 CO2,,,-92.26,O=C=O
1755,YKL029C,K00027,malate dehydrogenase (oxaloacetate-decarboxylating) ,1.1.1.38,1,ME1m,Malic enzyme  NAD   mitochondrial,mal__L_m,-1,L-Malate,50,,-161.16376,O[C@@H](CC([O-])=O)C([O-])=O
1758,YKL029C,K00027,malate dehydrogenase (oxaloacetate-decarboxylating) ,1.1.1.38,1,ME1m,Malic enzyme  NAD   mitochondrial,pyr_m,1,pyruvate,,,-82.398705,CC(=O)C(=O)[O-]
1759,YKL029C,K00027,malate dehydrogenase (oxaloacetate-decarboxylating) ,1.1.1.38,1,ME2m,Malic enzyme  NADP   mitochondrial,co2_m,1,CO2 CO2,,,-92.26,O=C=O
1760,YKL029C,K00027,malate dehydrogenase (oxaloacetate-decarboxylating) ,1.1.1.38,1,ME2m,Malic enzyme  NADP   mitochondrial,mal__L_m,-1,L-Malate,50,,-161.16376,O[C@@H](CC([O-])=O)C([O-])=O
1763,YKL029C,K00027,malate dehydrogenase (oxaloacetate-decarboxylating) ,1.1.1.38,1,ME2m,Malic enzyme  NADP   mitochondrial,pyr_m,1,pyruvate,,,-82.398705,CC(=O)C(=O)[O-]
1766,YKL060C,K01624,"fructose-bisphosphate aldolase, class II ",4.1.2.13,4,FBA,Fructose-bisphosphate aldolase,dhap_c,1,Dihydroxyacetone phosphate,,,-267.48264,OCC(=O)COP([O-])([O-])=O
1767,YKL060C,K01624,"fructose-bisphosphate aldolase, class II ",4.1.2.13,4,FBA,Fructose-bisphosphate aldolase,fdp_c,-1,"D-Fructose 1,6-bisphosphate",0.235,,-541.3618,O=P([O-])([O-])OC[C@H]1O[C@](O)(COP(=O)([O-])[O-])[C@@H](O)[C@@H]1O
1768,YKL060C,K01624,"fructose-bisphosphate aldolase, class II ",4.1.2.13,4,FBA,Fructose-bisphosphate aldolase,g3p_c,1,Glyceraldehyde 3-phosphate,,,-265.65268,[H]C(=O)[C@H](O)COP([O-])([O-])=O
1769,YKL060C,K01624,"fructose-bisphosphate aldolase, class II ",4.1.2.13,4,FBA2,D Fructose 1 phosphate D glyceraldehyde 3 phosphate lyase,dhap_c,1,Dihydroxyacetone phosphate,,,-267.48264,OCC(=O)COP([O-])([O-])=O
1770,YKL060C,K01624,"fructose-bisphosphate aldolase, class II ",4.1.2.13,4,FBA2,D Fructose 1 phosphate D glyceraldehyde 3 phosphate lyase,f1p_c,-1,D-Fructose 1-phosphate,,,-319.9359,OC[C@H]1OC(O)(COP([O-])([O-])=O)[C@@H](O)[C@@H]1O
1771,YKL060C,K01624,"fructose-bisphosphate aldolase, class II ",4.1.2.13,4,FBA2,D Fructose 1 phosphate D glyceraldehyde 3 phosphate lyase,glyald_c,1,D-Glyceraldehyde,,,-42.973278,[H]C(=O)[C@H](O)CO
1772,YKL060C,K01624,"fructose-bisphosphate aldolase, class II ",4.1.2.13,4,FBA3,"Sedoheptulose 1,7-bisphosphate D-glyceraldehyde-3-phosphate-lyase",dhap_c,1,Dihydroxyacetone phosphate,,,-267.48264,OCC(=O)COP([O-])([O-])=O
1773,YKL060C,K01624,"fructose-bisphosphate aldolase, class II ",4.1.2.13,4,FBA3,"Sedoheptulose 1,7-bisphosphate D-glyceraldehyde-3-phosphate-lyase",e4p_c,1,D-Erythrose 4-phosphate,,,-284.9704,[H]C(=O)[C@H](O)[C@H](O)COP([O-])([O-])=O
1774,YKL060C,K01624,"fructose-bisphosphate aldolase, class II ",4.1.2.13,4,FBA3,"Sedoheptulose 1,7-bisphosphate D-glyceraldehyde-3-phosphate-lyase",s17bp_c,-1,"Sedoheptulose 1,7-bisphosphate",,,-560.5796,C(OP(=O)([O-])[O-])[C@@H](O)[C@@H](O)[C@@H](O)[C@H](O)C(COP([O-])(=O)[O-])=O
1782,YKL067W,K00940,nucleoside-diphosphate kinase ,2.7.4.6,2,NDPK2,Nucleoside-diphosphate kinase (ATP:UDP),utp_c,1,UTP,,,-618.39075,C(OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@H]2(O[C@@H](N1(\C=C/C(=O)NC1=O))[C@H](O)[C@H](O)2)
1785,YKL067W,K00940,nucleoside-diphosphate kinase ,2.7.4.6,2,NDPK3,Nucleoside-diphosphate kinase (ATP:CDP),cdp_c,-1,CDP C9H12N3O11P2,0.26,,-455.70514,Nc1ccn([C@@H]2O[C@H](COP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]2O)c(=O)n1
1789,YKL067W,K00940,nucleoside-diphosphate kinase ,2.7.4.6,2,NDPK4,Nucleoside-diphosphate kinase (ATP:dTDP),dtdp_c,-1,DTDP C10H13N2O11P2,0.17,13.3,-445.85397,Cc1cn([C@H]2C[C@H](O)[C@@H](COP([O-])(=O)OP([O-])([O-])=O)O2)c(=O)[nH]c1=O
1790,YKL067W,K00940,nucleoside-diphosphate kinase ,2.7.4.6,2,NDPK4,Nucleoside-diphosphate kinase (ATP:dTDP),dttp_c,1,DTTP C10H13N2O14P3,,,-559.63837,Cc1cn([C@H]2C[C@H](O)[C@@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)O2)c(=O)[nH]c1=O
1793,YKL067W,K00940,nucleoside-diphosphate kinase ,2.7.4.6,2,NDPK5,Nucleoside-diphosphate kinase (ATP:dGDP),dgdp_c,-1,DGDP C10H12N5O10P2,0.25,,-399.69406,Nc1nc2n(cnc2c(=O)[nH]1)[C@H]1C[C@H](O)[C@@H](COP([O-])(=O)OP([O-])([O-])=O)O1
1794,YKL067W,K00940,nucleoside-diphosphate kinase ,2.7.4.6,2,NDPK5,Nucleoside-diphosphate kinase (ATP:dGDP),dgtp_c,1,DGTP C10H12N5O13P3,,,-513.4785,Nc1nc2n(cnc2c(=O)[nH]1)[C@H]1C[C@H](O)[C@@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)O1
1797,YKL067W,K00940,nucleoside-diphosphate kinase ,2.7.4.6,2,NDPK6,Nucleoside-diphosphate kinase (ATP:dUDP),dudp_c,-1,DUDP C9H11N2O11P2,0.5,,-464.76624,O[C@H]1C[C@@H](O[C@@H]1COP([O-])(=O)OP([O-])([O-])=O)n1ccc(=O)[nH]c1=O
1798,YKL067W,K00940,nucleoside-diphosphate kinase ,2.7.4.6,2,NDPK6,Nucleoside-diphosphate kinase (ATP:dUDP),dutp_c,1,DUTP C9H11N2O14P3,,,-578.5507,O[C@H]1C[C@@H](O[C@@H]1COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)n1ccc(=O)[nH]c1=O
1801,YKL067W,K00940,nucleoside-diphosphate kinase ,2.7.4.6,2,NDPK7,Nucleoside-diphosphate kinase (ATP:dCDP),dcdp_c,-1,DCDP C9H12N3O10P2,0.5,,-415.8651,[H][C@]1(COP([O-])(=O)OP([O-])([O-])=O)O[C@]([H])(C[C@@H]1O)n1ccc(N)nc1=O
1802,YKL067W,K00940,nucleoside-diphosphate kinase ,2.7.4.6,2,NDPK7,Nucleoside-diphosphate kinase (ATP:dCDP),dctp_c,1,DCTP C9H12N3O13P3,,,-529.6495,Nc1ccn([C@H]2C[C@H](O)[C@@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)O2)c(=O)n1
1805,YKL067W,K00940,nucleoside-diphosphate kinase ,2.7.4.6,2,NDPK8,Nucleoside-diphosphate kinase (ATP:dADP),dadp_c,-1,DADP C10H12N5O9P2,,,-350.8241,Nc1ncnc2n(cnc12)[C@H]1C[C@H](O)[C@@H](COP([O-])(=O)OP([O-])([O-])=O)O1
1806,YKL067W,K00940,nucleoside-diphosphate kinase ,2.7.4.6,2,NDPK8,Nucleoside-diphosphate kinase (ATP:dADP),datp_c,1,DATP C10H12N5O12P3,,,-464.60852,Nc1ncnc2n(cnc12)[C@H]1C[C@H](O)[C@@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)O1
1809,YKL067W,K00940,nucleoside-diphosphate kinase ,2.7.4.6,2,NDPK9,Nucleoside diphosphate kinase  ATPIDP ,idp_c,-1,IDP C10H11N4O11P2,,,-453.86523,O[C@@H]1[C@@H](COP([O-])(=O)OP([O-])([O-])=O)O[C@H]([C@@H]1O)n1cnc2c1nc[nH]c2=O
1810,YKL067W,K00940,nucleoside-diphosphate kinase ,2.7.4.6,2,NDPK9,Nucleoside diphosphate kinase  ATPIDP ,itp_c,1,ITP C10H11N4O14P3,,,-567.64966,O[C@@H]1[C@@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)O[C@H]([C@@H]1O)n1cnc2c1nc[nH]c2=O
1813,YKL085W,K00026,malate dehydrogenase ,1.1.1.37,1,MDHm,Malate dehydrogenase  mitochondrial,mal__L_m,-1,L-Malate,0.05428,,-161.16376,O[C@@H](CC([O-])=O)C([O-])=O
1816,YKL085W,K00026,malate dehydrogenase ,1.1.1.37,1,MDHm,Malate dehydrogenase  mitochondrial,oaa_m,1,Oxaloacetate,0.1155,,-170.30602,[O-]C(=O)CC(=O)C([O-])=O
1818,YKL106W,K14455,"aspartate aminotransferase, mitochondrial ",2.6.1.1,2,ASPTAm,Aspartate transaminase,akg_m,-1,2-Oxoglutarate,,,-149.76376,[O-]C(=O)CCC(=O)C([O-])=O
1819,YKL106W,K14455,"aspartate aminotransferase, mitochondrial ",2.6.1.1,2,ASPTAm,Aspartate transaminase,asp__L_m,-1,L-Aspartate,,,-105.78535,[NH3+][C@@H](CC([O-])=O)C([O-])=O
1820,YKL106W,K14455,"aspartate aminotransferase, mitochondrial ",2.6.1.1,2,ASPTAm,Aspartate transaminase,glu__L_m,1,L-Glutamate,,,-82.27311,[NH3+][C@@H](CCC([O-])=O)C([O-])=O
1821,YKL106W,K14455,"aspartate aminotransferase, mitochondrial ",2.6.1.1,2,ASPTAm,Aspartate transaminase,oaa_m,1,Oxaloacetate,,,-170.30602,[O-]C(=O)CC(=O)C([O-])=O
1822,YKL106W,K14455,"aspartate aminotransferase, mitochondrial ",2.6.1.1,2,EHGLATm,L erythro 4 Hydroxyglutamate2 oxoglutarate aminotransferase  mitochondrial,4h2oglt_m,1,4 Hydroxy 2 oxoglutarate C5H4O6,,,-187.10376,OC(CC(=O)C([O-])=O)C([O-])=O
